"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"437","@Giovanni_Ego We'd love the opportunity to discuss your wireless options. Send a DM to start the conversation. *AAS https://t.co/CtCCALm7ry",FALSE,0,"Giovanni_Ego",2017-06-27 20:53:27,FALSE,"879557690162393088","879804896526180353","231156770","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"438","@iluvgs400 Let us take the complication out of switching. Ask about our credit offers.   DM us to get started. *Roc… https://t.co/RVwuphYYto",FALSE,0,"iluvgs400",2017-06-27 20:53:27,TRUE,"879553578075074560","879804896379379712","12167462","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"439","@HMowlana2020  How about making the switch to Unlimited on the best network? DM for details. *AAS https://t.co/aVnbnkiCtP",FALSE,0,"HMowlana2020",2017-06-27 20:52:51,FALSE,"879557642959585281","879804742767128576","92161243","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"440","@Lala_Pen Root Metrics has named Verizon the #1 Network in the country for the 7th consecutive time. DM us to get s… https://t.co/4FbSAoFH6z",FALSE,0,"Lala_Pen",2017-06-27 20:52:51,TRUE,"879551968666152960","879804741987037184","65740753","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"441","@Youngdonofhtine You deserve a reliable experience. DM to learn about our switch &amp; save promo onto the best network… https://t.co/abiu4s11XB",FALSE,0,"Youngdonofhtine",2017-06-27 20:52:26,TRUE,"879556574993362944","879804637066428417","262940957","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"442","@hayzensmama Get a fresh start with quality, reliable service. DM us to get started. *AAS https://t.co/025KhXALZM",FALSE,1,"hayzensmama",2017-06-27 20:51:55,FALSE,"879555516199968768","879804506929844224","867209120855621632","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"443","@oscaraguilar111 Want a network that covers you anywhere you go? Send us a DM for info on switcher offers! *AAS https://t.co/Mlo8R5Fm0p",FALSE,0,"oscaraguilar111",2017-06-27 20:48:26,FALSE,"879548282330124289","879803633046630400","709026902","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"444","@Shaynie_Lee We'd like to provide you a better, more reliable wireless experience. DM for switcher deals. *AAS https://t.co/t93D8M296g",FALSE,0,"Shaynie_Lee",2017-06-27 20:48:01,FALSE,"879546497825730560","879803525529837569","1084045286","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"445","@thewarforEDEN Let us take the complication out of switching. Ask about our credit offers.   DM us to get started.… https://t.co/anVV9viOzx",FALSE,0,"thewarforEDEN",2017-06-27 20:47:30,TRUE,"879509062601363456","879803396697542657","234182369","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"446","@cbaca_ Your phone is only as good as the network it's on. Send us a DM to learn about our latest promotions. *AAS https://t.co/fdDTiAbyV2",FALSE,0,"cbaca_",2017-06-27 20:46:52,FALSE,"879543629643104256","879803237624422404","1584603428","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"447","@kid_lavish_ Don't let poor wireless service interrupt your life. DM us to discuss options to switch to a better ne… https://t.co/anZKknNkbY",FALSE,0,"kid_lavish_",2017-06-27 20:46:52,TRUE,"879543567320068101","879803236995256321","2314915020","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"448","@PussyyMyPassion How about unlimited on the best network? DM us for details. *AAS https://t.co/TqgBAiQpes",FALSE,0,"PussyyMyPassion",2017-06-27 20:45:55,FALSE,"879542904229949440","879802998435794945","598910148","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"449","@obey_dj19 D consider our new plans and phones? You might be surprised.  DM us for a personalized quote. *Rocki https://t.co/RWxolnhVh4",FALSE,0,"obey_dj19",2017-06-27 20:45:55,FALSE,"879508779628281857","879802997945114626","2345810708","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"450","@Royal__D We'd be honored to provide you the quality service you deserve! DM us, your red carpet is waiting. *AAS https://t.co/UiTP5nWSpp",FALSE,0,"Royal__D",2017-06-27 20:45:00,FALSE,"879542875247267841","879802768676073476","73962268","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"451","@rello000 You deserve reliable service. DM to learn about our switch &amp; save promo onto the best network. *AAS https://t.co/7KeLZnfchg",FALSE,0,"rello000",2017-06-27 20:44:53,FALSE,"879542025942597634","879802740360314880","1058723642","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"452","@OnlyMasiah_ Consider our new plans and phones? You might be surprised.  DM us for a personalized quote. *Rocki https://t.co/RWxolnhVh4",FALSE,0,"OnlyMasiah_",2017-06-27 20:44:00,FALSE,"879507331192676353","879802516199940097","2931570424","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"453","@Fyeo_Ashley We launched a new device, have you heard about the HUM?” Could you use up to $650 to switch? DM us to… https://t.co/PO9flh69mT",FALSE,0,"Fyeo_Ashley",2017-06-27 20:43:23,TRUE,"879506620438507520","879802362608615425","349875741","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"454","@JustinRamirez Let's discuss options to upgrade your wireless experience. DM us to get started. *AAS https://t.co/QyDGtPYCVb",FALSE,0,"JustinRamirez",2017-06-27 20:05:27,FALSE,"879531628816588800","879792816695726080","19120742","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"455","@ImPrinceJM Let's discuss your options to switch. Send a DM to get started. *AAS https://t.co/y5j7800IIu",FALSE,0,"ImPrinceJM",2017-06-27 20:04:00,FALSE,"879507881682493445","879792450268798977","33411844","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"456","@Lady_Sedetha We'd be happy to help with finding the right wireless option for you. DM to get started. *AAS https://t.co/ILOmFl12bU",FALSE,0,"Lady_Sedetha",2017-06-27 20:03:30,FALSE,"878704501456240640","879792322770284544","25151727","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"457","@CurtisAI12 We do have truly unlimited data with no throttling. Send us a DM to discuss your options and specifics!… https://t.co/ivrYiS8dOn",FALSE,0,"CurtisAI12",2017-06-27 20:03:00,TRUE,"879775250292109313","879792198199410688","1093648567","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"458","@ShooKCEO Send us a DM so we can help you with making the switch to a better wireless experience. *AAS https://t.co/fzM56m03gD",FALSE,0,"ShooKCEO",2017-06-27 20:01:24,FALSE,"879453532814016513","879791794816503808","2868452784","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"459","@waseykilson You deserve better. We offer up to $650 to switch. DM for details. *AAS https://t.co/jlGVvNVuoE",FALSE,0,"waseykilson",2017-06-27 20:00:01,FALSE,"879433777377890306","879791446253064192","483414401","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"460","@JuicinIt We'd be happy to discuss upgrading your phone and network. DM to start the conversation. *AAS https://t.co/OW7PjHYCmu",FALSE,1,"JuicinIt",2017-06-27 19:59:29,FALSE,"879432931663425536","879791314962964482","290883463","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"461","@tbhlindsey Life's too busy to be inconvenienced. Send a DM to start discussing your options to switch. *AAS https://t.co/iUU9e8HORY",FALSE,0,"tbhlindsey",2017-06-27 19:58:01,FALSE,"879430667620298753","879790942563205120","1349886865","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"462","@Duna_bucky Let us introduce you to better. DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"Duna_bucky",2017-06-27 19:52:27,FALSE,"879520749698068480","879789544324964354","311822763","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"463","@MmG_Shmurdaa You deserve superior customer service on a superior network.  DM us and we will cover the cost to swi… https://t.co/aodqVEgd5p",FALSE,0,"MmG_Shmurdaa",2017-06-27 19:52:27,TRUE,"879520456243646464","879789544035504128","3328612539","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"464","@CoJoBro22  Let us help you get a new phone on the better network. DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"CoJoBro22",2017-06-27 19:50:52,FALSE,"879524736342122496","879789146008674305","449484296","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"465","@WildboyHeem  Quality and reliability are at the core of who we are DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"WildboyHeem",2017-06-27 19:50:27,FALSE,"879525484186533888","879789040647712769","419802488","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"466","@dariengenova94 Let us help you get a new phone on the better network. DM us and we will cover the cost to switch.… https://t.co/7wl8USSP1k",FALSE,0,"dariengenova94",2017-06-27 19:50:02,TRUE,"879525799099080705","879788933193838592","346342455","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"467","@NJ_KiD Have you checked out our new plans? You might be surprised. DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"NJ_KiD",2017-06-27 19:50:00,FALSE,"879526044595884036","879788927808405504","49256008","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"468","@LadySpeedForce You deserve superior customer service on a superior network.  DM us and we will cover the cost to s… https://t.co/5qiOUy6PxV",FALSE,0,"LadySpeedForce",2017-06-27 19:49:27,TRUE,"879526888292614144","879788789501186048","72492916","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"469","@kkathleen_ Let us introduce you to better.  Ask about our switch and assist. DM us to get started. *Rocki https://t.co/RWxolnhVh4",FALSE,0,"kkathleen_",2017-06-27 19:49:00,FALSE,"879499610812821504","879788675088998401","311766578","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"470","@B_Helderop Brandon, you deserve better so try the nation’s best. Send DM us and we will cover the cost to switch.… https://t.co/BxYEyafDCz",FALSE,2,"B_Helderop",2017-06-27 19:48:00,TRUE,"879529862528217088","879788423271383040","24126020","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"471","@steve10016 Let us introduce you to better.  Ask about our switch and assist. DM us to get started. *Rocki https://t.co/RWxolnhVh4",FALSE,0,"steve10016",2017-06-27 19:47:00,FALSE,"879498883944120320","879788171843784704","28662508","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"472","@garpike28 Let us introduce you to better.  Ask about our switch and assist. DM us to get started. *Rocki https://t.co/RWxolnhVh4",FALSE,0,"garpike28",2017-06-27 19:46:30,FALSE,"879498659456569345","879788047650443264","466834322","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"473","@_MissPeregrine_ You deserve superior customer service on a superior network.  DM us and we will cover the cost to… https://t.co/CuimGisqcj",FALSE,1,"_MissPeregrine_",2017-06-27 19:45:51,TRUE,"879530524141731840","879787881858048000","428510048","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"474","@MadhouseMuse Quality customer service is waiting for you on the better network. DM us and we will cover the cost t… https://t.co/nJq9bMdwlU",FALSE,0,"MadhouseMuse",2017-06-27 19:44:00,TRUE,"879499905034629120","879787417682796544","20548209","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"475","@JettaJimm Root Metrics has named Verizon the #1 Network in the country for the 7th consecutive time. DM us to get… https://t.co/TmLdtoxUgP",FALSE,0,"JettaJimm",2017-06-27 19:40:55,TRUE,"879474976621047809","879786642499919872","31122897","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"476","@DerekHoiles Derek Root Metrics has named Verizon the #1 Network in the country for the 7th consecutive time. DM us… https://t.co/uJJkdVuMMH",FALSE,0,"DerekHoiles",2017-06-27 19:40:25,TRUE,"879474554275594240","879786515567489024","416587735","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"477","@kirabaybee09 Consider our new plans and phones? You might be surprised.  DM us for a personalized quote. *Rocki https://t.co/RWxolnzw8C",FALSE,0,"kirabaybee09",2017-06-27 19:39:50,FALSE,"879473146624999426","879786370180435969","32315225","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"478","@iamdellgines You deserve superior customer service on a superior network.  DM us and we will cover the cost to swi… https://t.co/A7b1FYRE6y",FALSE,0,"iamdellgines",2017-06-27 19:39:25,TRUE,"879502735883870208","879786263808679939","217920854","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"479","@lizvr96_xo Don't miss another important moment. Better is waiting! DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"lizvr96_xo",2017-06-27 19:39:00,FALSE,"879503244455792641","879786158464675840","3500272220","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"480","@nani6189 Daniela, no one should struggle with their wireless carrier.  DM us and we will cover the cost to switch. *KGG",FALSE,0,"nani6189",2017-06-27 19:38:31,FALSE,"879503675445608449","879786038151065600","349958381","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"481","@JinnetteSolomon Jinnette, you deserve service that's both reliable and enjoyable. DM us and we will cover the cost… https://t.co/toepEaajdU",FALSE,0,"JinnetteSolomon",2017-06-27 19:36:55,TRUE,"878705203998056448","879785634927452162","69749860","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"482","@Craig_O  You deserve superior customer service on a superior network.  DM us and we will cover the cost to switch.… https://t.co/luaMmME7bN",FALSE,0,"Craig_O",2017-06-27 19:35:57,TRUE,"879505645845663744","879785392148553729","18921488","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",1,FALSE,FALSE,NA,NA
"483","@_barbeedoll Barb, Quality and reliability are at the core of who we are DM us and we will cover the cost to switch… https://t.co/bQeMce95be",FALSE,0,"_barbeedoll",2017-06-27 19:35:00,TRUE,"879505148086804480","879785151877718017","1187780353","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"484","@justin66th Don't miss another important moment. Better is waiting! DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnzw8C",FALSE,1,"justin66th",2017-06-27 19:33:53,FALSE,"879505252818591744","879784870444056576","56271241","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"485","@minnesotanative Brooke, quality customer service is waiting for you on the better network. DM us and we will cover… https://t.co/p45vwdyWTL",FALSE,1,"minnesotanative",2017-06-27 19:33:25,TRUE,"879505510923456512","879784751888052225","21877056","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"486","@BEGeezyBEEazy Let us take the complication out of switching. Ask about our credit offers.   DM us to get started.… https://t.co/e2PvO9Btn6",FALSE,0,"BEGeezyBEEazy",2017-06-27 19:32:25,TRUE,"879448349967093761","879784501915918337","760937458460561409","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"487","@Covfefe_Boi You should always be happy with your service. Verizon to the rescue! DM for switcher deals. *AAS https://t.co/SqEBlgbUkw",FALSE,0,"Covfefe_Boi",2017-06-27 19:31:33,FALSE,"879428721630998529","879784285770846208","869923635452051456","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"488","@faith__ebooks Let us take the complication out of switching. Ask about our credit offers.   DM us to get started.… https://t.co/61xFyWzXIX",FALSE,0,"faith__ebooks",2017-06-27 19:31:33,TRUE,"879448073646288896","879784285288488960","864546520355532800","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"489","@AlexisJadeL We can help you get a better wireless experience. DM us to discuss your options. *AAS https://t.co/3ohTWghlYM",FALSE,0,"AlexisJadeL",2017-06-27 19:31:00,FALSE,"879427881780355074","879784145555271681","1676474317","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"490","@timmccallum Quality customer service is waiting for you on the better network.  DM us to get started. *Rocki https://t.co/RWxolnhVh4",FALSE,0,"timmccallum",2017-06-27 19:31:00,FALSE,"879446712120750080","879784145450389505","48613411","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"491","@MrGreatness929 Wait no more, better is here. DM to learn about our switch &amp; save promo. *AAS https://t.co/Yve1R4ioOt",FALSE,0,"MrGreatness929",2017-06-27 19:30:36,FALSE,NA,"879784044640296960","91073295","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"492","@ArmandaH All Verizon devices come unlocked.  Shopping for a new phone or carrier. DM us to get started. *Rocki https://t.co/RWxolnhVh4",FALSE,0,"ArmandaH",2017-06-27 19:30:36,FALSE,"879445547911925761","879784044082454528","26812593","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"493","@nobodiesbaby_  
Let us help you get a new phone on the better network. DM us and we will cover the cost to switch.… https://t.co/5i31r5RyAe",FALSE,0,"nobodiesbaby_",2017-06-27 19:29:49,TRUE,"879341800724598786","879783848380444673","706729019358748672","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"494","@SmartPhoneGuy77 All Verizon devices come unlocked.  Shopping for a new phone or carrier. DM us to get started. *Ro… https://t.co/rFZa44h63Y",FALSE,0,"SmartPhoneGuy77",2017-06-27 19:29:49,TRUE,"879416540885549058","879783848015527937","725098948575285248","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"495","@goddxst No one should struggle with their wireless carrier.  DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,1,"goddxst",2017-06-27 19:29:00,FALSE,"879342330939142144","879783641727062016","569947270","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",1,FALSE,FALSE,NA,NA
"496","@m1kemd We can get this resolved. Please allow us the opportunity. We value our partnership with you. ^BAB",FALSE,0,"m1kemd",2017-06-27 19:23:54,FALSE,"879781456586842112","879782357355679746","41573912","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"497","@Elspicyyyorge You deserve better so try the nation’s best. Send DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"Elspicyyyorge",2017-06-27 19:19:25,FALSE,"879351649432592384","879781230308462592","772525262445490176","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"498","@JamayStokes  You deserve better so try the nation’s best. Send DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"JamayStokes",2017-06-27 19:17:28,FALSE,"879379190612713472","879780739411214336","2930107584","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"499","@s_norreh We want you back!  Use your unlimited data the way you want to.  DM us and we will cover the cost to swit… https://t.co/QjPw9wKBfQ",FALSE,0,"s_norreh",2017-06-27 19:16:28,TRUE,"878690314378203137","879780487379775488","542219972","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"500","@EdgarrrAllanPoe Edgarcia, Why wait?  DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"EdgarrrAllanPoe",2017-06-27 19:13:29,FALSE,"879488859050053632","879779735341072386","277316138","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",1,FALSE,FALSE,NA,NA
"501","@alilath_alexa  Quality and reliability are at the core of who we are DM us and we will cover the cost to switch. *… https://t.co/Rmm6yLpabp",FALSE,0,"alilath_alexa",2017-06-27 19:13:00,TRUE,"879488333763706880","879779616067645440","348631134","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",1,FALSE,FALSE,NA,NA
"502","@ThatCrazyChickL Quality customer service is waiting for you on the better network. DM us and we will cover the cos… https://t.co/0u98kL7Aaz",FALSE,0,"ThatCrazyChickL",2017-06-27 19:12:29,TRUE,"879487452641185792","879779483577970688","458904597","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"503","@teemarkia 
Let us help you get a new phone on the better network. DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnzw8C",FALSE,0,"teemarkia",2017-06-27 19:12:00,FALSE,"879487054996004864","879779363851427840","25089371","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"504","@briabeyy  You deserve better so try the nation’s best. Send DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"briabeyy",2017-06-27 19:11:00,FALSE,"879486039982788609","879779112050667524","2734730108","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"505","@GDIBressler You deserve superior customer service on a superior network.  DM us and we will cover the cost to swit… https://t.co/inBae8JCch",FALSE,0,"GDIBressler",2017-06-27 19:09:53,TRUE,"879771522587426816","879778830940065792","14989897","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"506","@Sheon849 Why wait?  DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"Sheon849",2017-06-27 19:09:53,FALSE,"879763699002556416","879778830323511298","105062432","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"507","@ChaossCorp Let us help you get a new phone on the better network. DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnzw8C",FALSE,0,"ChaossCorp",2017-06-27 19:08:29,FALSE,"879459417426624514","879778479834779649","34753678","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"508","@JasonLangella Jason, no one should struggle with their wireless carrier.  DM us and we will cover the cost to swit… https://t.co/K4DqPR3SxE",FALSE,0,"JasonLangella",2017-06-27 19:07:03,TRUE,NA,"879778119237939200","231269630","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"509","@mbrrys Ember, please follow and DM. We need to find out why you're constantly having to reboot the modem. ^BAB",FALSE,1,"mbrrys",2017-06-27 18:58:29,FALSE,"879770558585589761","879775962509922306","3793287015","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"510","@escorpionbruja  How about a network you can rely on? DM about options to help you switch. *AAS https://t.co/G3ImHUwenH",FALSE,1,"escorpionbruja",2017-06-27 18:55:31,FALSE,"879426534288875521","879775215684919296","2755987932","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",1,FALSE,FALSE,NA,NA
"511","@CurtisAI12 How about upgrading to a phone on the better network? DM to discuss your options. *AAS https://t.co/KVPnqiDeya",FALSE,0,"CurtisAI12",2017-06-27 18:54:25,FALSE,"879425921337483266","879774937212440576","1093648567","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"512","@ordinaryforrest We definitely don't want you to feel this way. How may we assist? ^BAB",FALSE,0,"ordinaryforrest",2017-06-27 18:47:29,FALSE,"879772274781335552","879773194718150656","494445514","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"513","@mbrrys Definitely don't want you dealing with that. What lights do you have on the modem? ^BAB",FALSE,0,"mbrrys",2017-06-27 18:42:26,FALSE,"879770558585589761","879771921583308811","3793287015","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"514","@shake13 Want a better network and wireless experts to answer your questions? DM to learn how to make the switch to… https://t.co/UEzlNn4TWC",FALSE,0,"shake13",2017-06-27 18:33:23,TRUE,"879410226746847232","879769647578587141","19454521","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"515","@s_norreh Let us take the complication out of switching. Ask about our credit offers.   DM us to get started. *Rocki https://t.co/RWxolnhVh4",FALSE,1,"s_norreh",2017-06-27 17:57:54,FALSE,"878690314378203137","879760715124441088","542219972","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",1,FALSE,FALSE,NA,NA
"516","@lyndseey_tosa Lyndsey DM us to get your service started. *Rocki https://t.co/RWxolnhVh4",FALSE,0,"lyndseey_tosa",2017-06-27 17:53:52,FALSE,"878692047867199489","879759702283956224","4680165560","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
